slug,patreon_url,keywords_count,keywords_found,Graphtreon,Name,Category,Patrons,Earnings,Range,Is Nsfw,Facebook Likes,Twitter Followers,Youtube Subscribers,Youtube Videos,Youtube Views
thumbsticks,https://www.patreon.com/thumbsticks/overview,1,journalism,https://graphtreon.com/creator/thumbsticks,Thumbsticks,Games,2,,month,0,546,956,48,70,59685
chicagohauntings,https://www.patreon.com/chicagohauntings/overview,1,investigation,https://graphtreon.com/creator/chicagohauntings,Ursula Bielski,Video,2,,month,0,,,,,
bucpress,https://www.patreon.com/bucpress/overview,1,reporter,https://graphtreon.com/creator/bucpress,Centrul Media BucPress,Video,2,41.32,month,0,2246,,93,201,44214
largodobeco,https://www.patreon.com/largodobeco/overview,1,journalist,https://graphtreon.com/creator/largodobeco,Largo do Beco,Writing,2,1.26,month,0,164,7,4,1,102
Monarch,https://www.patreon.com/Monarch/overview,1,reporter,https://graphtreon.com/creator/Monarch,Skirt-Chasing Young Monarch,Adult Writing,2,,month,1,,,,,
GregStrattnerJr,https://www.patreon.com/GregStrattnerJr/overview,1,reporting,https://graphtreon.com/creator/GregStrattnerJr,Greg Strattner Jr.,Video,2,,month,0,,,3487,149,272228
jenspentruth,https://www.patreon.com/jenspentruth/overview,1,journalist,https://graphtreon.com/creator/jenspentruth,JenSpen JENside Edition,Video,2,5.01,month,0,19,618,51,19,1703
SubverseNet,https://www.patreon.com/SubverseNet/overview,1,reporting,https://graphtreon.com/creator/SubverseNet,Subverse.net,Video,1,4.57,month,0,,24024,164067,673,25593096
CharlieAshby,https://www.patreon.com/CharlieAshby/overview,1,journalism,https://graphtreon.com/creator/CharlieAshby,Charlie Ashby,Podcasts,1,1.56,month,0,,1701,,,
grabb505,https://www.patreon.com/grabb505/overview,1,journalism,https://graphtreon.com/creator/grabb505,Grabb505,Adult Games,1,0.9,creation,1,,,,,
Iamgmjohnson,https://www.patreon.com/Iamgmjohnson/overview,2,journalism;journalist,https://graphtreon.com/creator/Iamgmjohnson,George M Johnson,Video,1,,month,0,,,,,
geoffcampbell,https://www.patreon.com/geoffcampbell/overview,2,journalist;investigative,https://graphtreon.com/creator/geoffcampbell,Geoff Campbell,,1,,month,0,,17544,,,
CitationsRequired,https://www.patreon.com/CitationsRequired/overview,1,journalist,https://graphtreon.com/creator/CitationsRequired,Bert Harvey,Writing,1,,month,0,,,,,
czar,https://www.patreon.com/czar/overview,1,journalism,https://graphtreon.com/creator/czar,czar,Games,1,0.88,month,0,,20,,,
youdontneedmaps,https://www.patreon.com/youdontneedmaps/overview,2,journalism;journalist,https://graphtreon.com/creator/youdontneedmaps,You Don't Need Maps,Music,1,2.61,month,0,,172,,,
tylerbainescadbury,https://www.patreon.com/tylerbainescadbury/overview,1,journalist,https://graphtreon.com/creator/tylerbainescadbury,Tyler Baines-Cadbury,,1,0.9,month,0,,,,,
truthjournalism,https://www.patreon.com/truthjournalism/overview,3,journalism;journalist;investigation,https://graphtreon.com/creator/truthjournalism,TruthJournalism.com,Video,1,2.49,month,0,,,,,
dancohen3000,https://www.patreon.com/dancohen3000/overview,2,journalism;journalist,https://graphtreon.com/creator/dancohen3000,Dan Cohen,Video,1,23.05,month,0,,26575,375,22,71481
CosmicVisionNews,https://www.patreon.com/CosmicVisionNews/overview,1,journalism,https://graphtreon.com/creator/CosmicVisionNews,Cosmic Vision News,Dance & Theater,1,9.08,month,0,,187,669,147,42144
greylockglass,https://www.patreon.com/greylockglass/overview,1,journalism,https://graphtreon.com/creator/greylockglass,The Greylock Glass,Podcasts,1,,month,0,,1483,5,8,370
worldfootballindex,https://www.patreon.com/worldfootballindex/overview,1,journalist,https://graphtreon.com/creator/worldfootballindex,World Football Index,Podcasts,1,,month,0,,10210,,,
UnknowndiseasesDB,https://www.patreon.com/UnknowndiseasesDB/overview,1,journalism,https://graphtreon.com/creator/UnknowndiseasesDB,Anabel M Ortega,Video,1,9,month,0,,,,,
txcann,https://www.patreon.com/txcann/overview,1,journalist,https://graphtreon.com/creator/txcann,Texas Cannabis Report,,1,,month,0,,1923,,,
palmerreport,https://www.patreon.com/palmerreport/overview,1,journalism,https://graphtreon.com/creator/palmerreport,Palmer Report,,1,,month,0,,,,,
exmoor4all,https://www.patreon.com/exmoor4all/overview,1,journalist,https://graphtreon.com/creator/exmoor4all,Exmoor4all,Music,1,0.63,month,0,,5596,5,4,1183
classnewsmeeting,https://www.patreon.com/classnewsmeeting/overview,4,journalism;journalist;reporter;reporting,https://graphtreon.com/creator/classnewsmeeting,Lisa Holewa,Video,1,,month,0,,,,,
DosAguilas,https://www.patreon.com/DosAguilas/overview,1,journalist,https://graphtreon.com/creator/DosAguilas,DosAguilas,Writing,1,1.56,month,0,,432,,,
GonzoPodcast,https://www.patreon.com/GonzoPodcast/overview,1,journalist,https://graphtreon.com/creator/GonzoPodcast,Gonzo Podcast,Podcasts,1,,month,0,,8030,,,
ffocsa,https://www.patreon.com/ffocsa/overview,1,journalist,https://graphtreon.com/creator/ffocsa,FreedomFightersOnline - CommonSenseAcademy,Video,1,0.89,month,0,,728,2398,57,182714
focusmate,https://www.patreon.com/focusmate/overview,1,reporting,https://graphtreon.com/creator/focusmate,Taylor Jacobson,Video,1,,month,0,,,,,
ambermayormaynot,https://www.patreon.com/ambermayormaynot/overview,1,journalist,https://graphtreon.com/creator/ambermayormaynot,Amber,Video,1,0.63,month,0,,173,,,
DoingaThing,https://www.patreon.com/DoingaThing/overview,2,journalist;reporting,https://graphtreon.com/creator/DoingaThing,Zach Rohrer,Video,1,,month,0,,1,1,6,16
elquee,https://www.patreon.com/elquee/overview,1,journalism,https://graphtreon.com/creator/elquee,Elke Wittich,,1,0.9,Unterhaltsames und GedÌ¦ns,0,,7155,,,
bensbigblog,https://www.patreon.com/bensbigblog/overview,1,journalism,https://graphtreon.com/creator/bensbigblog,Ben's Big Blog,Writing,1,0.9,,0,,5,,,
alyssanicole,https://www.patreon.com/alyssanicole/overview,1,investigative,https://graphtreon.com/creator/alyssanicole,Alyssa Nicole {True Crime},Video,1,7.16,month,0,,454,745,28,42973
friktion,https://www.patreon.com/friktion/overview,1,journalist,https://graphtreon.com/creator/friktion,Friktion,Video,1,0.87,month,0,,520,2,5,1323
peterboroughdialogues,https://www.patreon.com/peterboroughdialogues/overview,1,journalism,https://graphtreon.com/creator/peterboroughdialogues,Peterborough Dialogues,Dance & Theater,1,8.95,month,0,,559,,,
PapaSin,https://www.patreon.com/PapaSin/overview,1,journalist,https://graphtreon.com/creator/PapaSin,PapaSin,Video,1,0.85,month,0,,,,,
digimon_world,https://www.patreon.com/digimon_world/overview,2,journalist;reporting,https://graphtreon.com/creator/digimon_world,Touya,Games,1,1.76,month,0,,0,354,9,381482
adalisa,https://www.patreon.com/adalisa/overview,1,investigative,https://graphtreon.com/creator/adalisa,Adalisa ZÌÁrate,Comics,1,9.08,month,0,,308,,,
KayBimages,https://www.patreon.com/KayBimages/overview,1,journalism,https://graphtreon.com/creator/KayBimages,Kayla Budd,Photography,1,0.95,month,0,,,,,
ChloeHilliard,https://www.patreon.com/ChloeHilliard/overview,1,journalist,https://graphtreon.com/creator/ChloeHilliard,Chloe Hilliard,Podcasts,1,4.75,month,0,,8355,368,37,95895
extremraym,https://www.patreon.com/extremraym/overview,1,reporting,https://graphtreon.com/creator/extremraym,X-Raym,Comics,1,1.8,Strip,0,,,116,18,22638
FightOn,https://www.patreon.com/FightOn/overview,1,reporter,https://graphtreon.com/creator/FightOn,FightOn- A website dedicated to Ontario combat sports,Video,1,,month,0,,251,,,
AlexanderSangmoore,https://www.patreon.com/AlexanderSangmoore/overview,1,journalist,https://graphtreon.com/creator/AlexanderSangmoore,Alexander Sangmoore,Writing,1,4.65,month,0,,,,,
maryamhenein,https://www.patreon.com/maryamhenein/overview,4,journalism;journalist;reporting;investigative,https://graphtreon.com/creator/maryamhenein,Maryam Henein,Video,1,0.64,month,0,,6807,0,7,8831
brega,https://www.patreon.com/brega/overview,1,journalist,https://graphtreon.com/creator/brega,Oleg Brega,Video,1,18.31,month,0,,,29445,8464,30632491
asranomani,https://www.patreon.com/asranomani/overview,5,journalism;journalist;reporter;reporting;investigative,https://graphtreon.com/creator/asranomani,Asra Q. Nomani,Video,1,,month,0,,38841,,,
triforcemeg,https://www.patreon.com/triforcemeg/overview,1,journalism,https://graphtreon.com/creator/triforcemeg,Meg Bethany Read,Games,1,4.61,month,0,,4205,,,
infokrieg,https://www.patreon.com/infokrieg/overview,1,journalism,https://graphtreon.com/creator/infokrieg,Infokrieg,,1,0.64,month,0,,,,,
therevjaylawlor,https://www.patreon.com/therevjaylawlor/overview,1,reporting,https://graphtreon.com/creator/therevjaylawlor,The Rev. Jay Lawlor,Video,1,,month,0,,13,,,
totalsportslive,https://www.patreon.com/totalsportslive/overview,1,journalism,https://graphtreon.com/creator/totalsportslive,Total Sports Live,Writing,1,4.75,month,0,,,,,
TheIranian,https://www.patreon.com/TheIranian/overview,3,journalism;journalist;reporter,https://graphtreon.com/creator/TheIranian,The Iranian,Video,1,18.38,month,0,,1011,,,
geracaogamer,https://www.patreon.com/geracaogamer/overview,2,journalist;reporter,https://graphtreon.com/creator/geracaogamer,GeraÌ¤Ì£o Gamer,Games,1,0.9,"To improve the content though videos, podcasts and reports",0,,779,,,
PurpleWalrusPress,https://www.patreon.com/PurpleWalrusPress/overview,2,journalist;reporting,https://graphtreon.com/creator/PurpleWalrusPress,Purple Walrus Press,Music,1,,month,0,,1138,,,
laurietarkan,https://www.patreon.com/laurietarkan/overview,3,journalism;journalist;reporting,https://graphtreon.com/creator/laurietarkan,Laurie Tarkan,Magazine,1,3.41,month,0,,,,,
beyondordinarynews,https://www.patreon.com/beyondordinarynews/overview,1,journalist,https://graphtreon.com/creator/beyondordinarynews,Beyond Ordinary News,Podcasts,1,0.63,month,0,,,92722,336,24667408
stew312856,https://www.patreon.com/stew312856/overview,2,reporter;reporting,https://graphtreon.com/creator/stew312856,Andrew Stewart,Video,1,4.6,month,0,,197,2517,204,466743
EthicalHedonistMag,https://www.patreon.com/EthicalHedonistMag/overview,2,journalism;journalist,https://graphtreon.com/creator/EthicalHedonistMag,Alison Jane Reid,Magazine,1,9,month,0,,,91,26,22573
RonanTheContrarian,https://www.patreon.com/RonanTheContrarian/overview,1,journalism,https://graphtreon.com/creator/RonanTheContrarian,Ronan Dodds,Writing,1,,month,0,,371,,,
CraftBeerBrew,https://www.patreon.com/CraftBeerBrew/overview,1,journalism,https://graphtreon.com/creator/CraftBeerBrew,Craft Beer & Brewing,Video,1,,month,0,,9067,4975,38,162822
TimConerson,https://www.patreon.com/TimConerson/overview,1,journalism,https://graphtreon.com/creator/TimConerson,Timothy Conerson,,1,2.49,month,0,,3112,358,1609,104790
krystipryde,https://www.patreon.com/krystipryde/overview,1,journalist,https://graphtreon.com/creator/krystipryde,Krysti Pryde,Games,1,9.04,month,0,,13777,,,
sheldoncole,https://www.patreon.com/sheldoncole/overview,1,journalism,https://graphtreon.com/creator/sheldoncole,Sheldon,Adult Writing,1,23.05,month,1,,,514,92,63293
TheLibertyColumnist,https://www.patreon.com/TheLibertyColumnist/overview,4,journalism;journalist;reporting;investigative,https://graphtreon.com/creator/TheLibertyColumnist,The Liberty Columnist,Video,1,0.95,month,0,,1095,,,
camilaveccohaddad,https://www.patreon.com/camilaveccohaddad/overview,1,investigation,https://graphtreon.com/creator/camilaveccohaddad,Camila Vecco Haddad,Dance & Theater,1,0.64,month,0,,,8,5,1436
dontrentme,https://www.patreon.com/dontrentme/overview,2,investigative;investigation,https://graphtreon.com/creator/dontrentme,DontRentMe.com,Video,1,0.64,month,0,,151,60,16,128380
lawlessmedia,https://www.patreon.com/lawlessmedia/overview,2,journalist;investigative,https://graphtreon.com/creator/lawlessmedia,Cory Clark,Video,1,4.5,,0,,456,,,
thelocalglow,https://www.patreon.com/thelocalglow/overview,1,journalism,https://graphtreon.com/creator/thelocalglow,The Local Glow,Podcasts,1,7.16,month,0,,,,,
thedamnshames,https://www.patreon.com/thedamnshames/overview,2,journalist;reporter,https://graphtreon.com/creator/thedamnshames,The Damn Shames,Adult Video,1,4.55,month,1,,440,222,37,29206
bendageek,https://www.patreon.com/bendageek/overview,1,journalism,https://graphtreon.com/creator/bendageek,Benoit Gagnon,Podcasts,1,9,publications,0,,5527,,,
mwas,https://www.patreon.com/mwas/overview,1,journalism,https://graphtreon.com/creator/mwas,Maybe We Are Stupid,Adult Video,1,18.38,month,1,,,,,
thescrumpodcast,https://www.patreon.com/thescrumpodcast/overview,1,journalism,https://graphtreon.com/creator/thescrumpodcast,The Scrum,Podcasts,1,4.47,month,0,,100,,,
FormTrends,https://www.patreon.com/FormTrends/overview,1,journalist,https://graphtreon.com/creator/FormTrends,Form Trends,Video,1,,month,0,,4973,8253,273,1779390
StandplaatsKrakow,https://www.patreon.com/StandplaatsKrakow/overview,1,journalism,https://graphtreon.com/creator/StandplaatsKrakow,Standplaats KrakÌ_w,,1,2.58,month,0,,2425,,,
aramlarsen,https://www.patreon.com/aramlarsen/overview,1,investigation,https://graphtreon.com/creator/aramlarsen,Aram Larsen,Drawing & Painting,1,0.9,month,0,,,,,
controversyradio,https://www.patreon.com/controversyradio/overview,1,reporting,https://graphtreon.com/creator/controversyradio,Controversy Radio,Video,1,0.9,creation,0,,46,37607,214,8881121
jstaplesbutler,https://www.patreon.com/jstaplesbutler/overview,3,journalism;investigative;investigation,https://graphtreon.com/creator/jstaplesbutler,Jack Staples-Butler,Writing,1,1.12,Article,0,,1999,0,0,0
out_woods,https://www.patreon.com/out_woods/overview,1,investigation,https://graphtreon.com/creator/out_woods,Out of the Woods collective,Writing,1,9,,0,,1915,,,
vizdata,https://www.patreon.com/vizdata/overview,1,journalist,https://graphtreon.com/creator/vizdata,emma saunders,Video,1,2.7,new visualization,0,,14,,,
mediaburn,https://www.patreon.com/mediaburn/overview,1,journalist,https://graphtreon.com/creator/mediaburn,Media Burn,Video,1,,month,0,,982,15096,491,17830154
ivovegter,https://www.patreon.com/ivovegter/overview,1,journalism,https://graphtreon.com/creator/ivovegter,Ivo Vegter,,1,9.04,month,0,,15414,,,
jankovska,https://www.patreon.com/jankovska/overview,1,journalism,https://graphtreon.com/creator/jankovska,Bianca Jankovska,Magazine,1,4.5,,0,,,,,
TheSciTechRundown,https://www.patreon.com/TheSciTechRundown/overview,1,journalism,https://graphtreon.com/creator/TheSciTechRundown,The SciTech Rundown,Magazine,1,2.61,month,0,,,,,
ridesafe,https://www.patreon.com/ridesafe/overview,1,reporting,https://graphtreon.com/creator/ridesafe,Ride Safe,,1,18.38,month,0,,,1463821,610,129759841
sbnewsman1,https://www.patreon.com/sbnewsman1/overview,2,journalist;reporter,https://graphtreon.com/creator/sbnewsman1,Charles,Video,1,2.49,month,0,,166,7,135,28710
janellehardy,https://www.patreon.com/janellehardy/overview,1,journalist,https://graphtreon.com/creator/janellehardy,Janelle Hardy,Podcasts,1,46.4,month,0,,,,,
kellytucker,https://www.patreon.com/kellytucker/overview,1,investigation,https://graphtreon.com/creator/kellytucker,Kelly Tucker,Video,1,18,Per video,0,,626,50,33,2028
rvtriking,https://www.patreon.com/rvtriking/overview,1,reporting,https://graphtreon.com/creator/rvtriking,RV Triking & Cycling,Video,1,1.8,video,0,,,263,11,32481
HereEgo,https://www.patreon.com/HereEgo/overview,1,journalist,https://graphtreon.com/creator/HereEgo,Mikaela Gorman,Video,1,4.37,month,0,,4878,,,
TimeSkippers,https://www.patreon.com/TimeSkippers/overview,1,journalist,https://graphtreon.com/creator/TimeSkippers,Alex Nuss,Comics,1,0.9,Each issue of the Comic Book,0,,,27,22,26740
refugeekim,https://www.patreon.com/refugeekim/overview,1,journalist,https://graphtreon.com/creator/refugeekim,anole halper,,1,5.4,,0,,,,,
MediaRevolution,https://www.patreon.com/MediaRevolution/overview,1,journalism,https://graphtreon.com/creator/MediaRevolution,Media Revolution,Video,1,4.5,month,0,,18,12,18,589
jillcaulfield,https://www.patreon.com/jillcaulfield/overview,2,journalism;journalist,https://graphtreon.com/creator/jillcaulfield,Jillian Caulfield,Games,1,4.57,month,0,,415,4,0,0
lovethedivide,https://www.patreon.com/lovethedivide/overview,1,journalism,https://graphtreon.com/creator/lovethedivide,Love Across the Divide,Podcasts,1,9,episode,0,,,,,
kellyryanobrien,https://www.patreon.com/kellyryanobrien/overview,1,journalist,https://graphtreon.com/creator/kellyryanobrien,Kelly Ryan O'Brien,Writing,1,4.33,month,0,,16175,,,
marymattingly,https://www.patreon.com/marymattingly/overview,1,investigation,https://graphtreon.com/creator/marymattingly,Mary Mattingly,Photography,1,,month,0,,,14516,649,6128795
IShotGuyDebord,https://www.patreon.com/IShotGuyDebord/overview,1,journalist,https://graphtreon.com/creator/IShotGuyDebord,Bryan Sutter,Photography,1,0.91,month,0,,1087,,,
kaineandrews,https://www.patreon.com/kaineandrews/overview,1,investigation,https://graphtreon.com/creator/kaineandrews,Kaine Andrews,Writing,1,4.41,month,0,,366,,,
TheNewsYT,https://www.patreon.com/TheNewsYT/overview,2,reporting;investigation,https://graphtreon.com/creator/TheNewsYT,The News,,1,13.5,,0,,,,,
michaelworkman,https://www.patreon.com/michaelworkman/overview,2,journalist;reporting,https://graphtreon.com/creator/michaelworkman,Michael Workman,Writing,1,0.64,month,0,,,,,
tmi,https://www.patreon.com/tmi/overview,2,journalist;investigative,https://graphtreon.com/creator/tmi,Aldous Tyler,Video,1,0.78,month,0,,,,,
APG,https://www.patreon.com/APG/overview,2,journalism;reporting,https://graphtreon.com/creator/APG,APGNation,Games,1,0.87,month,0,,5724,492,39,53897
